File,Last Name,First Name,Street Address 1,Street Address 2,City,State,Zip Code,Phone,Email,License Number,License Status,Company Domain,Company,Certificate Expires,Certificate Registered,Contractor Name,Corporation Name,Entity,Registration Number,Employees,Worker Compensation Status
https://dol.nebraska.gov/conreg/Contractor/Details/2229618,,,14830 B CIRCLE,"OMAHA, NE 68144",OMAHA,NE,68144,4028965900,,,,,THE FRAZIER CO.,11/1/2019,11/1/2018,THE FRAZIER CO.,"THE FRAZIER COMPANY, INC.",Corporation,22296-18,64,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2897618,,,P.O,"BOX 372, 205 E",BATTLE CREEK,NE,68715,4026755003,,,,,THE HEATING CONNECTION,7/15/2019,7/15/2018,THE HEATING CONNECTION,,Corporation,28976-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/6490119,,,106 S VERMONT AVE,"SUGAR CREEK, MO 64054",SUGAR CREEK,MO,64054,8168359753,,,,,The Islas Fam,2/6/2020,2/6/2019,The Islas Fam,The Islas Fam,LLC,64901-19,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4804718,,,PO BOX 372,"SPRINGFIELD, NE 68059",SPRINGFIELD,NE,68059,4027407732,,,,,"THE PIPE DOCTORS, INC.",7/1/2019,7/1/2018,"THE PIPE DOCTORS, INC.","THE PIPE DOCTORS, INC.",S-Corporation,48047-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2892818,,,5102 Starr St.,"Lincoln, NE 68504",Lincoln,NE,68504,4024773822,,,,,The Plumber,7/1/2019,7/1/2018,The Plumber,Casement Plumbing Inc,S-Corporation,28928-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2719719,,,4207 NORTH 162ND AVENUE,"OMAHA, NE 68116",OMAHA,NE,68116,4028804656,,,,,THE PLUMBING DOCTOR INC,2/15/2020,2/15/2019,THE PLUMBING DOCTOR INC,THE PLUMBING DOCTOR INC,S-Corporation,27197-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2679918,,,10955 160TH ST,"DAVENPORT, IA 52804",,,,,,,,,THE RYAN GROUP,6/1/2019,6/1/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/4288219,,,214 N,Washington Ave,El Dorado,AR,71730,8708621315,,,,,The Systems Group,2/15/2020,2/15/2019,The Systems Group,,S-Corporation,42882-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2142018,,,8802 South 121st Street,"La Vista, NE 68128",La Vista,NE,68128,4023392666,,,,,THE WALDINGER CORPORATION,9/1/2019,9/1/2018,THE WALDINGER CORPORATION,THE WALDINGER CORPORATION,Corporation,21420-18,325,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4434419,,,3136 KING STREET,"OMAHA, NE 68112",OMAHA,NE,68112,4029684376,,,,,THE WRIGHT PLUMBING COMPANY LLC,2/15/2020,2/15/2019,THE WRIGHT PLUMBING COMPANY LLC,,LLC,44344-19,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4707619,,,10601 Military rd,"omaha, NE 68134",omaha,NE,68134,4026377344,,,,,Thermal Energy Management,2/15/2020,2/15/2019,Thermal Energy Management,Thermal Energy Management,S-Corporation,47076-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2179118,,,13330 I STREET,"OMAHA, NE 68137",OMAHA,NE,68137,4023978100,,,,,"THERMAL SERVICES OF OMAHA, Inc.",10/1/2019,10/1/2018,"THERMAL SERVICES OF OMAHA, Inc.","THERMAL SERVICES OF OMAHA, Inc.",S-Corporation,21791-18,80,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2516719,,,"16086 MISSOURI AVENUE, P.O",BOX 352,CRESCENT,IA,51526,7125453252,,,,,THOMPSEN IRRIGATION,1/15/2020,1/15/2019,THOMPSEN IRRIGATION,,Sole Proprietorship,25167-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2972818,,,"PO BOX 2345, 21 EAST 24TH STREET","KEARNEY, NE 68847",KEARNEY,NE,68847,3082342533,,,,,THURSTON HEATING & A/C INC.,8/1/2019,8/1/2018,THURSTON HEATING & A/C INC.,THURSTON HEATING & A/C INC.,Corporation,29728-18,8,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3061918,,,P.O,BOX 67125,LINCOLN,NE,68506,4027305638,,,,,TIDBALL'S READY ROOTER,8/15/2019,8/15/2018,TIDBALL'S READY ROOTER,JOSEPH TIDBALL INC,S-Corporation,30619-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2520718,,,12817 COUNTY ROAD 40,"BENNINGTON, NE 68007",BENNINGTON,NE,68007,4023066680,,,,,TIM MELIA PLUMBING INC.,10/1/2019,10/1/2018,TIM MELIA PLUMBING INC.,TIM MELIA PLUMBING INC.,S-Corporation,25207-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4786318,,,4442 St Paul Ave,"Lincoln, NE 68504",Lincoln,NE,68504,4024304284,,,,,Tim O'Toole DBA Kingdom Const,6/1/2019,6/1/2018,Tim O'Toole DBA Kingdom Const,,Sole Proprietorship,47863-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2218618,,,4121 NORTH 42ND STREET CIRCLE,"LINCOLN, NE 68504",LINCOLN,NE,68504,4024672822,,,,,TINIUS PLUMBING,11/1/2019,11/1/2018,TINIUS PLUMBING,"TINIUS PLUMBING, INC.",Corporation,22186-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4377618,,,"125 Poplar Street, Suite 3","Springfield, NE 68059",Springfield,NE,68059,4022533900,,,,,Titanium Fire Sprinkler Company,7/1/2019,7/1/2018,Titanium Fire Sprinkler Company,,S-Corporation,43776-18,30,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4705519,,,8026 so 165th st,"Omaha, NE 68136",Omaha,NE,68136,4025178252,,,,,Titanium HVAC,2/1/2020,2/1/2019,Titanium HVAC,,LLC,47055-19,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3491819,,,PO Box 22928,"LINCOLN, NE 68542",LINCOLN,NE,68542,4024358012,,,,,"TOBIAH HEATING & AIR CONDITIONING, LLC",4/1/2020,4/1/2019,"TOBIAH HEATING & AIR CONDITIONING, LLC",,LLC,34918-19,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2338019,,,1402 ADAMS STREET,"ASHLAND, NE 68003",ASHLAND,NE,68003,4029447016,,,,,"TODD VALLEY PLMB. & HTG., INC.",4/1/2020,4/1/2019,"TODD VALLEY PLMB. & HTG., INC.","TODD VALLEY PLMB. & HTG., INC.",Corporation,23380-19,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2930818,,,1618 COLE CREEK DR,"OMAHA, NE 68114",OMAHA,NE,68114,4026515945,,,,,TOM HARRIS SHEET METAL,8/1/2019,8/1/2018,TOM HARRIS SHEET METAL,,Partnership,29308-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2812918,,,2502 17TH STREET,"COLUMBUS, NE 68601",,,,,,,,,TOM SETTJE PLUMBING INC,6/15/2019,6/15/2018,,,,,,
https://dol.nebraska.gov/conreg/Contractor/Details/2070919,,,5012 54th St,"Nehawka, NE 68413",Nehawka,NE,68413,4023398234,,,,,"TONY LEONARDO PLUMBING, INC.",5/1/2020,5/1/2019,"TONY LEONARDO PLUMBING, INC.","TONY LEONARDO PLUMBING, INC.",Corporation,20709-19,15,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9968918,,,898 So,45th St.,Lincoln,NE,68510,4024402361,,,,,Top Tier,7/1/2019,7/1/2018,Top Tier,,Sole Proprietorship,99689-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3962518,,,5022 s 49th st,"Omaha, NE 68117",Omaha,NE,68117,4025020685,,,,,Trademark Heating & Cooling Inc.,7/15/2019,7/15/2018,Trademark Heating & Cooling Inc.,,S-Corporation,39625-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3817819,,,"3601 Calvert Street, suite 21","Lincoln, NE 68506",Lincoln,NE,68506,4024297918,,,,,Traditions Plumbing LLC,2/1/2020,2/1/2019,Traditions Plumbing LLC,Traditions Plumbing LLC,LLC,38178-19,13,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2770219,,,11937 Portal Road,"LaVista, NE 68128",LaVista,NE,68128,4025968000,,,,,TRANE,1/1/2020,1/1/2019,TRANE,TRANE U.S. INC.,Corporation,27702-19,29000,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3337318,,,1008 Bert Murphy Blvd,"BELLEVUE, NE 68005",BELLEVUE,NE,68005,4027332600,,,,,TRICO MECHANICAL SERVICES,9/1/2019,9/1/2018,TRICO MECHANICAL SERVICES,RICHARD WEST INC,Corporation,33373-18,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2298219,,,4718 SOUTH 135TH STREET,"OMAHA, NE 68137",OMAHA,NE,68137,4028940300,,,,,TRITZ PLUMBING INC.,3/15/2020,3/15/2019,TRITZ PLUMBING INC.,TRITZ PLUMBING INC.,S-Corporation,22982-19,23,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3492319,,,PO Box 363,"Imperial, NE 69033",Imperial,NE,69033,3088824497,,,,,"Troxell's Heating & Appliance, LLC",6/1/2020,6/1/2019,"Troxell's Heating & Appliance, LLC",,LLC,34923-19,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2496318,,,12251 CARY CIR,STE 150,LAVISTA,NE,68128,4023424972,,,,,"TSI MECHANICAL, LLC",7/1/2019,7/1/2018,"TSI MECHANICAL, LLC",,Partnership,24963-18,45,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3803318,,,1209 Royal Dr.,"Papillion, NE 68046",Papillion,NE,68046,4029912899,,,,,U.S. Mechanical Service Inc.,10/15/2019,10/15/2018,U.S. Mechanical Service Inc.,,Corporation,38033-18,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2990918,,,709 SOUTH ROSS AVE,"HASTINGS, NE 68901",HASTINGS,NE,68901,4024634976,,,,,UDEN PLUMBING & HEATING INC,8/1/2019,8/1/2018,UDEN PLUMBING & HEATING INC,,S-Corporation,29909-18,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3822218,,,9740 Near Drive,"Cincinnati, OH 45246",Cincinnati,OH,45246,5138742004,,,,,"United Group Services, Inc.",11/15/2019,11/15/2018,"United Group Services, Inc.","United Group Services, Inc.",Corporation,38222-18,197,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9720419,,,PO BOX 65,"JULESBURG, CO 80737",JULESBURG,CO,80737,3084641187,,,,,"VAN ZEE HEATING AND AIR, LLC",4/1/2020,4/1/2019,"VAN ZEE HEATING AND AIR, LLC",,LLC,97204-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2516018,,,3269 N,YAGER ROAD,FREMONT,NE,68025,4027216539,,,,,VANCE PLUMBING & HEATING INC.,9/15/2019,9/15/2018,VANCE PLUMBING & HEATING INC.,VANCE PLUMBING & HEATING INC.,Corporation,25160-18,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5122719,,,137 W 8th St,"Wahoo, NE 68066",Wahoo,NE,68066,4027203951,,,,,Veskerna Plumbing,2/1/2020,2/1/2019,Veskerna Plumbing,,Sole Proprietorship,51227-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/4087819,,,3063 S 34th ST,"OMAHA, NE 68105",OMAHA,NE,68105,4027083389,,,,,VICTORY PLUMBING INC,4/1/2020,4/1/2019,VICTORY PLUMBING INC,VICTORY PLUMBING INC,S-Corporation,40878-19,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4908019,,,1401 calvert st,"Lincoln, NE 68502",Lincoln,NE,68502,4024162534,,,,,viet's refrigeration,1/1/2020,1/1/2019,viet's refrigeration,,Sole Proprietorship,49080-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2727019,,,301 YORK AVE,ST,ST. PAUL,MN,55130,4026971000,,,,,VIKING AUTOMATIC SPRINKLER CO,3/15/2020,3/15/2019,VIKING AUTOMATIC SPRINKLER CO,VIKING AUTOMATIC SPRINKLER CO,Corporation,27270-19,204,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2025219,,,2308 SOUTH 16TH STREET,"OMAHA, NE 68108",OMAHA,NE,68108,4023425364,,,,,VINCENTINI PLUMBING,5/1/2020,5/1/2019,VINCENTINI PLUMBING,Vincentini Plumbing,Corporation,20252-19,70,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3362418,,,4220 Lowell Circle,"LINCOLN, NE 68502",LINCOLN,NE,68502,4024660087,,,,,VISION MECHANICAL,10/15/2019,10/15/2018,VISION MECHANICAL,"VISION MECHANICAL, LLC",LLC,33624-18,57,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5057718,,,PO Box 361,"Boystown, NE 68010",Boystown,NE,68010,4025070370,,,,,Vital HVAC LLC,9/15/2019,9/15/2018,Vital HVAC LLC,,LLC,50577-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2965718,,,211 S 3RD STREET,"NORFOLK, NE 68701",NORFOLK,NE,68701,4023710316,,,,,"VOLKMAN PLUMBING, HEATING & AIR CONDITIONING, INC",8/1/2019,8/1/2018,"VOLKMAN PLUMBING, HEATING & AIR CONDITIONING, INC","VOLKMAN PLUMBING, HEATING & AIR CONDITIONING, INC",Corporation,29657-18,31,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2984618,,,1005 EAST C,"ST, PO BOX 185",MCCOOK,NE,69001,3083455243,,,,,VOLZ PLUMBING & HEATING,8/1/2019,8/1/2018,VOLZ PLUMBING & HEATING,VOLZ INC.,Corporation,29846-18,12,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2181518,,,20202 PATTON ST STE B,"GRETNA, NE 68028",GRETNA,NE,68028,4023338426,,,,,"W. Thomas and Son, Inc.",10/1/2019,10/1/2018,"W. Thomas and Son, Inc.","W. Thomas and Son, Inc.",Corporation,21815-18,8,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2848818,,,"205 N 15TH STREET, PO BOX 27","ORD, NE 68862",ORD,NE,68862,3087283132,,,,,"WADAS, INC.",7/1/2019,7/1/2018,"WADAS, INC.","WADAS, INC.",Corporation,28488-18,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9888418,,,85404 479th Ave,"Amelia, NE 68711",Amelia,NE,68711,4024825820,,,,,Waldo Refrigeration,11/1/2019,11/1/2018,Waldo Refrigeration,,Sole Proprietorship,98884-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2998618,,,38411 ROAD 719,"MCCOOK, NE 69001",MCCOOK,NE,69001,3083457734,,,,,"WALTER HEATING,COOLING & CONST INC",8/1/2019,8/1/2018,"WALTER HEATING,COOLING & CONST INC",,S-Corporation,29986-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3032418,,,3 BRASSIE DRIVE,"MCCOOK, NE 69001",MCCOOK,NE,69001,3083452644,,,,,WALTER PLUMBING LLC,8/1/2019,8/1/2018,WALTER PLUMBING LLC,,LLC,30324-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2170118,,,PO BOX 18,"BENNINGTON, NE 68007",BENNINGTON,NE,68007,4022127832,,,,,WALZ PLUMBING SERVICE,10/15/2019,10/15/2018,WALZ PLUMBING SERVICE,"WALZ-PLUMBING SERVICE, INC",Corporation,21701-18,10,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2793218,,,P.O,BOX 426,VALENTINE,NE,69201,4023761240,,,,,WARD PLUMBING & HEATING LLC,7/15/2019,7/15/2018,WARD PLUMBING & HEATING LLC,,LLC,27932-18,8,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3201719,,,1400 W 22ND ST STE A,"KEARNEY, NE 68845",KEARNEY,NE,68845,3083385259,,,,,WARREN-T PLUMBING SERVICES,1/15/2020,1/15/2019,WARREN-T PLUMBING SERVICES,Better Plumbing LLC,S-Corporation,32017-19,6,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4043519,,,334 NO,16th ST.,BLAIR,NE,68008,4025332550,,,,,WASHINGTON COUNTY HEATING AND AIR AND DRIFAST CARPETCLEANING,1/1/2020,1/1/2019,WASHINGTON COUNTY HEATING AND AIR AND DRIFAST CARPETCLEANING,,Corporation,40435-19,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4507819,,,40965 Hwy 71,"Scottsbluff, NE 69361",Scottsbluff,NE,69361,3086318429,,,,,Water Specialties Plus LLC,2/15/2020,2/15/2019,Water Specialties Plus LLC,Water Specialties Plus L.L.C.,LLC,45078-19,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4235718,,,1006 Logan Ave,"Bellevue , NE 68105",Bellevue,NE,68105,4026374300,,,,,WATERHEATERMAN INC,10/15/2019,10/15/2018,WATERHEATERMAN INC,WATERHEATERMAN INC,S-Corporation,42357-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/9429019,,,4407 EAST 11TH,"KEARNEY, NE 68847",KEARNEY,NE,68847,3089910062,,,,,WAYNE ROSE dba Wayne's Plumbing Service,1/1/2020,1/1/2019,WAYNE ROSE dba Wayne's Plumbing Service,,Sole Proprietorship,94290-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2726319,,,11313 South 146th Street,"OMAHA, NE 68138",OMAHA,NE,68138,4025971449,,,,,"WEBCTAS, INC",3/15/2020,3/15/2019,"WEBCTAS, INC","WEBCTAS, INC",Partnership,27263-19,30,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4597218,,,905 Hays Cemetery Road,"Hayden, AL 35079",Hayden,AL,35079,2056472057,,,,,"Weber Air Conditioning Co., Inc.",7/1/2019,7/1/2018,"Weber Air Conditioning Co., Inc.","Weber Air Conditioning Co., Inc.",S-Corporation,45972-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3010518,,,2651 CR 58,"ALLIANCE, NE 69301",ALLIANCE,NE,69301,3087624807,,,,,WEBER PLUMBING,8/1/2019,8/1/2018,WEBER PLUMBING,,Sole Proprietorship,30105-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/5038518,,,po box 223,"Doniphan, NE 68832",Doniphan,NE,68832,3083792528,,,,,webers heating & air-conditioning,8/15/2019,8/15/2018,webers heating & air-conditioning,,Sole Proprietorship,50385-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2230318,,,"3130 SOUTH 6TH STREET, #100","LINCOLN, NE 68502",LINCOLN,NE,68502,4024342400,,,,,"WELLMANN HEATING & AIR CONDITIONING, INC.",10/1/2019,10/1/2018,"WELLMANN HEATING & AIR CONDITIONING, INC.","WELLMANN HEATING & AIR CONDITIONING, INC.",S-Corporation,22303-18,23,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/2230418,,,3130 SOUTH 6TH STREET #100,"LINCOLN, NE 68502",LINCOLN,NE,68502,4024342400,,,,,WELLMANN PLUMBING INC.,10/1/2019,10/1/2018,WELLMANN PLUMBING INC.,WELLMANN PLUMBING INC.,Corporation,22304-18,39,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3170018,,,1122 SECOND ST,"ST PAUL, NE 68873",ST PAUL,NE,68873,3087544242,,,,,WELLS PLUMBING INC,1/1/2020,1/1/2019,WELLS PLUMBING INC,,Corporation,31700-18,7,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3098218,,,1304 1/2 14TH ST,"COLUMBUS, NE 68601",COLUMBUS,NE,68601,4025646557,,,,,WEMHOFF REFRIGERATION INC,9/1/2019,9/1/2018,WEMHOFF REFRIGERATION INC,WEMHOFF REFRIGERATION INC,Corporation,30982-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4880718,,,4751 fox st.,"denver, CO 80216",denver,CO,80216,3032968766,,,,,western steel & boiler co.,11/1/2019,11/1/2018,western steel & boiler co.,,Corporation,48807-18,12,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/6775819,,,607 E DAVID STREET,"WEST POINT, NE 68788",WEST POINT,NE,68788,4023806202,,,,,"WHITE'S HOME COMFORT, LLC",1/3/2020,1/3/2019,"WHITE'S HOME COMFORT, LLC",,LLC,67758-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2207518,,,5088 SOUTH 107TH STREET,"OMAHA, NE 68127",OMAHA,NE,68127,4027332589,,,,,WICHITA HEATING & COOLING,10/15/2019,10/15/2018,WICHITA HEATING & COOLING,WICHITA ENGINEERING SERVICE,Corporation,22075-18,9,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3054918,,,"923 L ST, PO BOX 716","BRIDGEPORT, NE 69336",BRIDGEPORT,NE,69336,3082620973,,,,,WICKARD HEATING & PLUMBING INC,8/15/2019,8/15/2018,WICKARD HEATING & PLUMBING INC,,S-Corporation,30549-18,3,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3531818,,,750 FOUNTAIN LAKES BLVD.,"SAINT CHARLES, MO 63301",SAINT CHARLES,MO,63301,6369401056,,,,,Wiegmann Associates,8/1/2019,8/1/2018,Wiegmann Associates,Wiegmann & Associates Inc.,Corporation,35318-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/2905218,,,620 Marvin CT,"FREMONT, NE 68025",FREMONT,NE,68025,4027216908,,,,,Wiese Plumbing & Excavating Inc,7/15/2019,7/15/2018,Wiese Plumbing & Excavating Inc,WIESE PLUMBING & EXCAVATING Inc,S-Corporation,29052-18,25,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4167618,,,16104 Cottonwood Avenue,"Omaha, NE 68136",Omaha,NE,68136,4025105092,,,,,Wieseco Heating & Cooling,7/1/2019,7/1/2018,Wieseco Heating & Cooling,,Sole Proprietorship,41676-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3562618,,,PO Box 323,"Neola, IA 51559",Neola,IA,51559,4026591944,,,,,Wiggins Plumbing Inc.,10/1/2019,10/1/2018,Wiggins Plumbing Inc.,Wiggins Plumbing Inc.,Corporation,35626-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3858118,,,PO BOX 1038,"WILBER, NE 68465",WILBER,NE,68465,4028213043,,,,,"WILBER PLUMBING, HEATING & AIR",9/1/2019,9/1/2018,"WILBER PLUMBING, HEATING & AIR",HMC LLC,LLC,38581-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3013518,,,P.O,BOX C,BOELUS,NE,68820,3083794586,,,,,WILHELM ELECTRIC INC.,8/1/2019,8/1/2018,WILHELM ELECTRIC INC.,,Corporation,30135-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3832718,,,315 S 68TH ST,"OMAHA, NE 68132",OMAHA,NE,68132,4025101013,,,,,WILLIAMSON PLUMBING,9/1/2019,9/1/2018,WILLIAMSON PLUMBING,,Sole Proprietorship,38327-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3170218,,,102 w paradise lake,"phillips, NE 68865",phillips,NE,68865,3083799665,,,,,Winfrey Plumbing,8/1/2019,8/1/2018,Winfrey Plumbing,Winfrey Plumbing of Grand Island and Hastings,Sole Proprietorship,31702-18,1,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/4656718,,,102 South 200th Street,"Elkhorn, NE 68022",Elkhorn,NE,68022,5313293674,,,,,"Winfrey Plumbing of Omaha and Lincoln, LLC",10/15/2019,10/15/2018,"Winfrey Plumbing of Omaha and Lincoln, LLC",,LLC,46567-18,2,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3580218,,,PO Box 637,"Ottumwa, IA 52501",Ottumwa,IA,52501,6416823407,,,,,Winger Contracting Company,10/15/2019,10/15/2018,Winger Contracting Company,Winger Contracting Company,S-Corporation,35802-18,20,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/3093718,,,P.O,BOX 95,WISNER,NE,68791,4025296540,,,,,"WISNER PLUMBING HEATING & AIR, LLC",9/1/2019,9/1/2018,"WISNER PLUMBING HEATING & AIR, LLC",,LLC,30937-18,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/9604919,,,721 N Oak St,"Gordon, NE 69343",Gordon,NE,69343,3082822301,,,,,Witt Heating and Cooling,3/15/2020,3/15/2019,Witt Heating and Cooling,,Sole Proprietorship,96049-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/3042918,,,1726 N KANSAS AVENUE,"HASTINGS, NE 68901",HASTINGS,NE,68901,4024634664,,,,,WITT PLUMBING INC,8/1/2019,8/1/2018,WITT PLUMBING INC,"WITT PLUMBING, INC.",S-Corporation,30429-18,5,Certificate on File
https://dol.nebraska.gov/conreg/Contractor/Details/9781819,,,1205 N Kansas,"Superior, NE 68978",Superior,NE,68978,4028795329,,,,,Wittke Heating & Cooling,3/15/2020,3/15/2019,Wittke Heating & Cooling,,Sole Proprietorship,97818-19,0,Exempt
https://dol.nebraska.gov/conreg/Contractor/Details/5549118,,,8936 KATHERINE CT,"BOULDER, CO 80303",BOULDER,CO,80303,7203895275,,,,,WMC MECHANICAL,12/11/2019,12/11/2018,WMC MECHANICAL,"W.M.C., INC.",Corporation,55491-18,1,Certificate on File
